,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
6813,25/04/2017,Stay,Zedd & Alessia Cara,,14,14,7,14,FALSE
6814,25/04/2017,Tunnel Vision,Kodak Black,,6,8,8,15,FALSE
6815,25/04/2017,Say You Won't Let Go,James Arthur,,16,17,25,16,FALSE
6816,25/04/2017,I Feel It Coming,The Weeknd Featuring Daft Punk,,4,7,21,17,FALSE
6817,25/04/2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,,1,12,22,18,FALSE
6818,25/04/2017,Congratulations,Post Malone Featuring Quavo,,19,25,16,19,FALSE
6819,25/04/2017,Location,Khalid,,20,24,14,20,FALSE
6820,25/04/2017,Cold,Maroon 5 Featuring Future,,16,28,9,21,FALSE
6821,25/04/2017,Passionfruit,Drake,,8,23,4,22,FALSE
6822,25/04/2017,Closer,The Chainsmokers Featuring Halsey,,1,21,37,23,FALSE
6823,25/04/2017,Love On The Brain,Rihanna,,5,18,26,24,FALSE
6824,25/04/2017,Bounce Back,Big Sean,,6,20,23,25,FALSE
6825,25/04/2017,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,,2,15,18,26,FALSE
6826,25/04/2017,Chained To The Rhythm,Katy Perry Featuring Skip Marley,,4,19,9,27,FALSE
6827,25/04/2017,T-Shirt,Migos,,19,26,13,28,FALSE
6828,25/04/2017,Swang,Rae Sremmurd,,29,29,17,29,FALSE
6829,25/04/2017,24K Magic,Bruno Mars,,4,27,27,30,FALSE
6830,25/04/2017,Scars To Your Beautiful,Alessia Cara,,8,30,33,31,FALSE
6831,25/04/2017,Rolex,Ayo & Teo,,32,39,9,32,FALSE
6832,25/04/2017,Can't Stop The Feeling!,Justin Timberlake,,1,32,49,33,FALSE
6833,25/04/2017,Mercy,Shawn Mendes,,15,33,30,34,FALSE
6834,25/04/2017,Down,Marian Hill,,21,35,13,35,FALSE
6835,25/04/2017,Slide,Calvin Harris Featuring Frank Ocean & Migos,,34,40,7,36,FALSE
6836,25/04/2017,Look At Me!,XXXTENTACION,,34,34,10,37,FALSE
6837,25/04/2017,Fake Love,Drake,,8,31,25,38,FALSE
6838,25/04/2017,Starboy,The Weeknd Featuring Daft Punk,,1,37,30,39,FALSE
6839,25/04/2017,In Case You Didn't Know,Brett Young,,40,44,10,40,FALSE
6840,25/04/2017,Portland,Drake Featuring Quavo & Travis Scott,,9,36,4,41,FALSE
6841,25/04/2017,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,,42,52,4,42,FALSE
6842,25/04/2017,Goosebumps,Travis Scott,,43,43,22,43,FALSE
6843,25/04/2017,Both,Gucci Mane Featuring Drake,,41,46,17,44,FALSE
6844,25/04/2017,Dirt On My Boots,Jon Pardi,,37,42,19,45,FALSE
6845,25/04/2017,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,,6,45,27,46,FALSE
6846,25/04/2017,Believer,Imagine Dragons,,41,48,10,47,FALSE
6847,25/04/2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,44,49,13,48,FALSE
6848,25/04/2017,Redbone,Childish Gambino,,48,56,19,49,FALSE
6849,25/04/2017,Now Or Never,Halsey,,50,0,1,50,TRUE
6850,25/04/2017,Hurricane,Luke Combs,,51,57,9,51,FALSE
6851,25/04/2017,Any Ol' Barstool,Jason Aldean,,52,54,12,52,FALSE
6852,25/04/2017,The Fighter,Keith Urban Featuring Carrie Underwood,,38,38,10,53,FALSE
6853,25/04/2017,Green Light,Lorde,,19,55,7,54,FALSE
6854,25/04/2017,Party,Chris Brown Featuring Usher & Gucci Mane,,40,51,17,55,FALSE
6855,25/04/2017,Hometown Girl,Josh Turner,,56,65,7,56,FALSE
6856,25/04/2017,Castle On The Hill,Ed Sheeran,,6,69,14,57,FALSE
6857,25/04/2017,Heavy,Linkin Park Featuring Kiiara,,52,61,8,58,FALSE
6858,25/04/2017,Shining,DJ Khaled Featuring Beyonce & JAY Z,,57,64,9,59,FALSE
6859,25/04/2017,How Far I'll Go,Auli'i Cravalho,,41,63,18,60,FALSE
6860,25/04/2017,Black,Dierks Bentley,,61,66,10,61,FALSE
6861,25/04/2017,Gyalchester,Drake,,29,62,4,62,FALSE
6862,25/04/2017,Losin Control,Russ,,63,79,7,63,FALSE
6863,25/04/2017,The Weekend,Brantley Gilbert,,64,80,15,64,FALSE
6864,25/04/2017,Call On Me,Starley,,65,82,15,65,FALSE
6865,25/04/2017,Fast,Luke Bryan,,58,58,12,66,FALSE
6866,25/04/2017,Moves,Big Sean,,38,74,16,67,FALSE
6867,25/04/2017,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,,68,71,3,68,FALSE
6868,25/04/2017,Selfish,Future Featuring Rihanna,,37,77,7,69,FALSE
6869,25/04/2017,Play That Song,Train,,41,72,20,70,FALSE
6870,25/04/2017,Deja Vu,J. Cole,,7,73,18,71,FALSE
6871,25/04/2017,Free Smoke,Drake,,18,68,4,72,FALSE
6872,25/04/2017,Yeah Boy,Kelsea Ballerini,,73,76,8,73,FALSE
6873,25/04/2017,Unforgettable,French Montana Featuring Swae Lee,,74,0,1,74,TRUE
6874,25/04/2017,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,,75,94,2,75,FALSE
6875,25/04/2017,First Day Out,Tee Grizzley,,76,88,2,76,FALSE
6876,25/04/2017,Road Less Traveled,Lauren Alaina,,67,67,12,77,FALSE
6877,25/04/2017,The One,The Chainsmokers,,78,91,2,78,FALSE
6878,25/04/2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,,79,0,1,79,TRUE
6879,25/04/2017,Scared To Be Lonely,Martin Garrix & Dua Lipa,,80,90,6,80,FALSE
6880,25/04/2017,Craving You,Thomas Rhett Featuring Maren Morris,,53,53,2,81,FALSE
6881,25/04/2017,Good Drank,2 Chainz x Gucci Mane x Quavo,,82,95,5,82,FALSE
6882,25/04/2017,Draco,Future,,46,87,8,83,FALSE
6883,25/04/2017,Blem,Drake,,38,78,4,84,FALSE
6884,25/04/2017,You Look Good,Lady Antebellum,,60,60,2,85,FALSE
6885,25/04/2017,How Not To,Dan + Shay,,86,98,2,86,FALSE
6886,25/04/2017,No Frauds,"Nicki Minaj, Drake & Lil Wayne",,14,84,5,87,FALSE
6887,25/04/2017,Prblms,6LACK,,88,97,4,88,FALSE
6888,25/04/2017,Cake,Flo Rida & 99 Percent,,89,0,1,89,TRUE
6889,25/04/2017,Think A Little Less,Michael Ray,,54,86,16,90,FALSE
6890,25/04/2017,Teenage Fever,Drake,,35,83,4,91,FALSE
6891,25/04/2017,Bar At The End Of The World,Kenny Chesney,,92,0,1,92,TRUE
6892,25/04/2017,You're Welcome,Dwayne Johnson,,65,99,12,93,FALSE
6893,25/04/2017,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,,88,0,2,94,FALSE
6894,25/04/2017,Still Got Time,Zayn Featuring PARTYNEXTDOOR,,66,0,2,95,FALSE
6895,25/04/2017,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",,81,81,2,96,FALSE
6896,25/04/2017,Weak,AJR,,97,0,1,97,TRUE
6897,25/04/2017,How Far I'll Go,Alessia Cara,,56,92,19,98,FALSE
6898,25/04/2017,If I Told You,Darius Rucker,,99,0,1,99,TRUE
6899,25/04/2017,Flatliner,Cole Swindell,,100,0,1,100,TRUE
6900,02/05/2017,Humble.,Kendrick Lamar,,1,3,3,1,FALSE
6901,02/05/2017,Shape Of You,Ed Sheeran,,1,1,15,2,FALSE
6902,02/05/2017,That's What I Like,Bruno Mars,,2,2,14,3,FALSE
6903,02/05/2017,DNA.,Kendrick Lamar,,4,0,1,4,TRUE
6904,02/05/2017,Mask Off,Future,,5,7,9,5,FALSE
6905,02/05/2017,iSpy,KYLE Featuring Lil Yachty,,4,6,17,6,FALSE
6906,02/05/2017,Stay,Zedd & Alessia Cara,,7,14,8,7,FALSE
6907,02/05/2017,Something Just Like This,The Chainsmokers & Coldplay,,3,5,9,8,FALSE
6908,02/05/2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,9,48,14,9,FALSE
6909,02/05/2017,XO TOUR Llif3,Lil Uzi Vert,,8,8,4,10,FALSE
6910,02/05/2017,Body Like A Back Road,Sam Hunt,,6,9,12,11,FALSE
6911,02/05/2017,Issues,Julia Michaels,,12,12,13,12,FALSE
6912,02/05/2017,It Ain't Me,Kygo x Selena Gomez,,11,11,10,13,FALSE
6913,02/05/2017,Loyalty.,Kendrick Lamar Featuring Rihanna,,14,0,1,14,TRUE
6914,02/05/2017,Congratulations,Post Malone Featuring Quavo,,15,19,17,15,FALSE
6915,02/05/2017,Element.,Kendrick Lamar,,16,0,1,16,TRUE
6916,02/05/2017,Say You Won't Let Go,James Arthur,,16,16,26,17,FALSE
6917,02/05/2017,Love.,Kendrick Lamar Featuring Zacari,,18,0,1,18,TRUE
6918,02/05/2017,Paris,The Chainsmokers,,6,10,14,19,FALSE
6919,02/05/2017,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,,9,13,20,20,FALSE
6920,02/05/2017,Tunnel Vision,Kodak Black,,6,15,9,21,FALSE
6921,02/05/2017,Sign Of The Times,Harry Styles,,4,4,2,22,FALSE
6922,02/05/2017,Cold,Maroon 5 Featuring Future,,16,21,10,23,FALSE
6923,02/05/2017,I Feel It Coming,The Weeknd Featuring Daft Punk,,4,17,22,24,FALSE
6924,02/05/2017,Location,Khalid,,20,20,15,25,FALSE
6925,02/05/2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,,1,18,23,26,FALSE
6926,02/05/2017,Passionfruit,Drake,,8,22,5,27,FALSE
6927,02/05/2017,Closer,The Chainsmokers Featuring Halsey,,1,23,38,28,FALSE
6928,02/05/2017,T-Shirt,Migos,,19,28,14,29,FALSE
6929,02/05/2017,Bounce Back,Big Sean,,6,25,24,30,FALSE
6930,02/05/2017,Love On The Brain,Rihanna,,5,24,27,31,FALSE
6931,02/05/2017,Yah.,Kendrick Lamar,,32,0,1,32,TRUE
6932,02/05/2017,XXX.,Kendrick Lamar Featuring U2,,33,0,1,33,TRUE
6933,02/05/2017,Swang,Rae Sremmurd,,29,29,18,34,FALSE
6934,02/05/2017,Feel.,Kendrick Lamar,,35,0,1,35,TRUE
6935,02/05/2017,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,,2,26,19,36,FALSE
6936,02/05/2017,Pride.,Kendrick Lamar,,37,0,1,37,TRUE
6937,02/05/2017,Chained To The Rhythm,Katy Perry Featuring Skip Marley,,4,27,10,38,FALSE
6938,02/05/2017,The Cure,Lady Gaga,,39,0,1,39,TRUE
6939,02/05/2017,Rolex,Ayo & Teo,,32,32,10,40,FALSE
6940,02/05/2017,24K Magic,Bruno Mars,,4,30,28,41,FALSE
6941,02/05/2017,Lust.,Kendrick Lamar,,42,0,1,42,TRUE
6942,02/05/2017,Scars To Your Beautiful,Alessia Cara,,8,31,34,43,FALSE
6943,02/05/2017,Slide,Calvin Harris Featuring Frank Ocean & Migos,,34,36,8,44,FALSE
6944,02/05/2017,In Case You Didn't Know,Brett Young,,40,40,11,45,FALSE
6945,02/05/2017,Goosebumps,Travis Scott,,43,43,23,46,FALSE
6946,02/05/2017,Can't Stop The Feeling!,Justin Timberlake,,1,33,50,47,FALSE
6947,02/05/2017,Both,Gucci Mane Featuring Drake,,41,44,18,48,FALSE
6948,02/05/2017,Mercy,Shawn Mendes,,15,34,31,49,FALSE
6949,02/05/2017,Fear.,Kendrick Lamar,,50,0,1,50,TRUE
6950,02/05/2017,Believer,Imagine Dragons,,41,47,11,51,FALSE
6951,02/05/2017,Look At Me!,XXXTENTACION,,34,37,11,52,FALSE
6952,02/05/2017,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,,42,42,5,53,FALSE
6953,02/05/2017,Blood.,Kendrick Lamar,,54,0,1,54,TRUE
6954,02/05/2017,Hurricane,Luke Combs,,51,51,10,55,FALSE
6955,02/05/2017,Redbone,Childish Gambino,,48,49,20,56,FALSE
6956,02/05/2017,Down,Marian Hill,,21,35,14,57,FALSE
6957,02/05/2017,God.,Kendrick Lamar,,58,0,1,58,TRUE
6958,02/05/2017,Unforgettable,French Montana Featuring Swae Lee,,59,74,2,59,FALSE
6959,02/05/2017,Portland,Drake Featuring Quavo & Travis Scott,,9,41,5,60,FALSE
6960,02/05/2017,Castle On The Hill,Ed Sheeran,,6,57,15,61,FALSE
6961,02/05/2017,Dirt On My Boots,Jon Pardi,,37,45,20,62,FALSE
6962,02/05/2017,Duckworth.,Kendrick Lamar,,63,0,1,63,TRUE
6963,02/05/2017,Hometown Girl,Josh Turner,,56,56,8,64,FALSE
6964,02/05/2017,How Far I'll Go,Auli'i Cravalho,,41,60,19,65,FALSE
6965,02/05/2017,Now Or Never,Halsey,,50,50,2,66,FALSE
6966,02/05/2017,The Fighter,Keith Urban Featuring Carrie Underwood,,38,53,11,67,FALSE
6967,02/05/2017,Heavy,Linkin Park Featuring Kiiara,,52,58,9,68,FALSE
6968,02/05/2017,Any Ol' Barstool,Jason Aldean,,52,52,13,69,FALSE
6969,02/05/2017,Shining,DJ Khaled Featuring Beyonce & JAY Z,,57,59,10,70,FALSE
6970,02/05/2017,Party,Chris Brown Featuring Usher & Gucci Mane,,40,55,18,71,FALSE
6971,02/05/2017,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,,72,75,3,72,FALSE
6972,02/05/2017,Cake,Flo Rida & 99 Percent,,73,89,2,73,FALSE
6973,02/05/2017,Green Light,Lorde,,19,54,8,74,FALSE
6974,02/05/2017,Black,Dierks Bentley,,61,61,11,75,FALSE
6975,02/05/2017,Good Life,G-Eazy & Kehlani,,76,0,1,76,TRUE
6976,02/05/2017,The Weekend,Brantley Gilbert,,64,64,16,77,FALSE
6977,02/05/2017,Peek A Boo,Lil Yachty Featuring Migos,,78,0,1,78,TRUE
6978,02/05/2017,Losin Control,Russ,,63,63,8,79,FALSE
6979,02/05/2017,No Frauds,"Nicki Minaj, Drake & Lil Wayne",,14,87,6,80,FALSE
6980,02/05/2017,Yeah Boy,Kelsea Ballerini,,73,73,9,81,FALSE
6981,02/05/2017,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,,68,68,4,82,FALSE
6982,02/05/2017,Call On Me,Starley,,65,65,16,83,FALSE
6983,02/05/2017,Moves,Big Sean,,38,67,17,84,FALSE
6984,02/05/2017,Fast,Luke Bryan,,58,66,13,85,FALSE
6985,02/05/2017,First Day Out,Tee Grizzley,,76,76,3,86,FALSE
6986,02/05/2017,Black SpiderMan,Logic Featuring Damian Lemar Hudson,,87,0,1,87,TRUE
6987,02/05/2017,Selfish,Future Featuring Rihanna,,37,69,8,88,FALSE
6988,02/05/2017,Deja Vu,J. Cole,,7,71,19,89,FALSE
6989,02/05/2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,,79,79,2,90,FALSE
6990,02/05/2017,Scared To Be Lonely,Martin Garrix & Dua Lipa,,80,80,7,91,FALSE
6991,02/05/2017,Gyalchester,Drake,,29,62,5,92,FALSE
6992,02/05/2017,Broken Halos,Chris Stapleton,,93,0,1,93,TRUE
6993,02/05/2017,Weak,AJR,,94,97,2,94,FALSE
6994,02/05/2017,How Not To,Dan + Shay,,86,86,3,95,FALSE
6995,02/05/2017,Good Drank,2 Chainz x Gucci Mane x Quavo,,82,82,6,96,FALSE
6996,02/05/2017,You Look Good,Lady Antebellum,,60,85,3,97,FALSE
6997,02/05/2017,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,,88,94,3,98,FALSE
6998,02/05/2017,The Night We Met,Lord Huron,,99,0,1,99,TRUE
6999,02/05/2017,Craving You,Thomas Rhett Featuring Maren Morris,,53,81,3,100,FALSE
7000,09/05/2017,That's What I Like,Bruno Mars,,1,3,15,1,FALSE
7001,09/05/2017,Shape Of You,Ed Sheeran,,1,2,16,2,FALSE
7002,09/05/2017,Humble.,Kendrick Lamar,,1,1,4,3,FALSE
7003,09/05/2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,4,9,15,4,FALSE
7004,09/05/2017,Mask Off,Future,,5,5,10,5,FALSE
7005,09/05/2017,Something Just Like This,The Chainsmokers & Coldplay,,3,8,10,6,FALSE
7006,09/05/2017,DNA.,Kendrick Lamar,,4,4,2,7,FALSE
7007,09/05/2017,iSpy,KYLE Featuring Lil Yachty,,4,6,18,8,FALSE
7008,09/05/2017,XO TOUR Llif3,Lil Uzi Vert,,8,10,5,9,FALSE
7009,09/05/2017,It Ain't Me,Kygo x Selena Gomez,,10,13,11,10,FALSE
7010,09/05/2017,Stay,Zedd & Alessia Cara,,7,7,9,11,FALSE
7011,09/05/2017,Body Like A Back Road,Sam Hunt,,6,11,13,12,FALSE
7012,09/05/2017,Say You Won't Let Go,James Arthur,,13,17,27,13,FALSE
7013,09/05/2017,Issues,Julia Michaels,,12,12,14,14,FALSE
7014,09/05/2017,Congratulations,Post Malone Featuring Quavo,,15,15,18,15,FALSE
7015,09/05/2017,Location,Khalid,,16,25,16,16,FALSE
7016,09/05/2017,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,,9,20,21,17,FALSE
7017,09/05/2017,Passionfruit,Drake,,8,27,6,18,FALSE
7018,09/05/2017,Paris,The Chainsmokers,,6,19,15,19,FALSE
7019,09/05/2017,Tunnel Vision,Kodak Black,,6,21,10,20,FALSE
7020,09/05/2017,I Feel It Coming,The Weeknd Featuring Daft Punk,,4,24,23,21,FALSE
7021,09/05/2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,,1,26,24,22,FALSE
7022,09/05/2017,Closer,The Chainsmokers Featuring Halsey,,1,28,39,23,FALSE
7023,09/05/2017,T-Shirt,Migos,,19,29,15,24,FALSE
7024,09/05/2017,Sign Of The Times,Harry Styles,,4,22,3,25,FALSE
7025,09/05/2017,Swang,Rae Sremmurd,,26,34,19,26,FALSE
7026,09/05/2017,Love.,Kendrick Lamar Featuring Zacari,,18,18,2,27,FALSE
7027,09/05/2017,Cold,Maroon 5 Featuring Future,,16,23,11,28,FALSE
7028,09/05/2017,Love On The Brain,Rihanna,,5,31,28,29,FALSE
7029,09/05/2017,Slide,Calvin Harris Featuring Frank Ocean & Migos,,30,44,9,30,FALSE
7030,09/05/2017,Bounce Back,Big Sean,,6,30,25,31,FALSE
7031,09/05/2017,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,,2,36,20,32,FALSE
7032,09/05/2017,Loyalty.,Kendrick Lamar Featuring Rihanna,,14,14,2,33,FALSE
7033,09/05/2017,In Case You Didn't Know,Brett Young,,34,45,12,34,FALSE
7034,09/05/2017,24K Magic,Bruno Mars,,4,41,29,35,FALSE
7035,09/05/2017,Element.,Kendrick Lamar,,16,16,2,36,FALSE
7036,09/05/2017,Believer,Imagine Dragons,,37,51,12,37,FALSE
7037,09/05/2017,Can't Stop The Feeling!,Justin Timberlake,,1,47,51,38,FALSE
7038,09/05/2017,Rolex,Ayo & Teo,,32,40,11,39,FALSE
7039,09/05/2017,Scars To Your Beautiful,Alessia Cara,,8,43,35,40,FALSE
7040,09/05/2017,Hurricane,Luke Combs,,41,55,11,41,FALSE
7041,09/05/2017,Goosebumps,Travis Scott,,42,46,24,42,FALSE
7042,09/05/2017,Both,Gucci Mane Featuring Drake,,41,48,19,43,FALSE
7043,09/05/2017,There's Nothing Holdin' Me Back,Shawn Mendes,,44,0,1,44,TRUE
7044,09/05/2017,Redbone,Childish Gambino,,45,56,21,45,FALSE
7045,09/05/2017,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,,42,53,6,46,FALSE
7046,09/05/2017,Castle On The Hill,Ed Sheeran,,6,61,16,47,FALSE
7047,09/05/2017,Mercy,Shawn Mendes,,15,49,32,48,FALSE
7048,09/05/2017,Look At Me!,XXXTENTACION,,34,52,12,49,FALSE
7049,09/05/2017,Unforgettable,French Montana Featuring Swae Lee,,50,59,3,50,FALSE
7050,09/05/2017,Chained To The Rhythm,Katy Perry Featuring Skip Marley,,4,38,11,51,FALSE
7051,09/05/2017,Now Or Never,Halsey,,50,66,3,52,FALSE
7052,09/05/2017,Portland,Drake Featuring Quavo & Travis Scott,,9,60,6,53,FALSE
7053,09/05/2017,Heavy,Linkin Park Featuring Kiiara,,52,68,10,54,FALSE
7054,09/05/2017,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,,55,72,4,55,FALSE
7055,09/05/2017,XXX.,Kendrick Lamar Featuring U2,,33,33,2,56,FALSE
7056,09/05/2017,Shining,DJ Khaled Featuring Beyonce & JAY Z,,57,70,11,57,FALSE
7057,09/05/2017,Down,Marian Hill,,21,57,15,58,FALSE
7058,09/05/2017,Good Life,G-Eazy & Kehlani,,59,76,2,59,FALSE
7059,09/05/2017,The Fighter,Keith Urban Featuring Carrie Underwood,,38,67,12,60,FALSE
7060,09/05/2017,Hometown Girl,Josh Turner,,56,64,9,61,FALSE
7061,09/05/2017,The Cure,Lady Gaga,,39,39,2,62,FALSE
7062,09/05/2017,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,,63,98,4,63,FALSE
7063,09/05/2017,Lust For Life,Lana Del Rey Featuring The Weeknd,,64,0,1,64,TRUE
7064,09/05/2017,Yah.,Kendrick Lamar,,32,32,2,65,FALSE
7065,09/05/2017,Black,Dierks Bentley,,61,75,12,66,FALSE
7066,09/05/2017,Any Ol' Barstool,Jason Aldean,,52,69,14,67,FALSE
7067,09/05/2017,Attention,Charlie Puth,,68,0,1,68,TRUE
7068,09/05/2017,Feel.,Kendrick Lamar,,35,35,2,69,FALSE
7069,09/05/2017,The Weekend,Brantley Gilbert,,64,77,17,70,FALSE
7070,09/05/2017,Pride.,Kendrick Lamar,,37,37,2,71,FALSE
7071,09/05/2017,Prblms,6LACK,,72,0,5,72,FALSE
7072,09/05/2017,Yeah Boy,Kelsea Ballerini,,73,81,10,73,FALSE
7073,09/05/2017,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,,68,82,5,74,FALSE
7074,09/05/2017,Lust.,Kendrick Lamar,,42,42,2,75,FALSE
7075,09/05/2017,Party,Chris Brown Featuring Usher & Gucci Mane,,40,71,19,76,FALSE
7076,09/05/2017,Losin Control,Russ,,63,79,9,77,FALSE
7077,09/05/2017,Cake,Flo Rida & 99 Percent,,73,73,3,78,FALSE
7078,09/05/2017,First Day Out,Tee Grizzley,,76,86,4,79,FALSE
7079,09/05/2017,Call On Me,Starley,,65,83,17,80,FALSE
7080,09/05/2017,Still Got Time,Zayn Featuring PARTYNEXTDOOR,,66,0,3,81,FALSE
7081,09/05/2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,,79,90,3,82,FALSE
7082,09/05/2017,Scared To Be Lonely,Martin Garrix & Dua Lipa,,80,91,8,83,FALSE
7083,09/05/2017,The Night We Met,Lord Huron,,84,99,2,84,FALSE
7084,09/05/2017,How Not To,Dan + Shay,,85,95,4,85,FALSE
7085,09/05/2017,Green Light,Lorde,,19,74,9,86,FALSE
7086,09/05/2017,Do Re Mi,blackbear,,87,0,1,87,TRUE
7087,09/05/2017,Moves,Big Sean,,38,84,18,88,FALSE
7088,09/05/2017,How Far I'll Go,Auli'i Cravalho,,41,65,20,89,FALSE
7089,09/05/2017,Hard Times,Paramore,,90,0,1,90,TRUE
7090,09/05/2017,Fear.,Kendrick Lamar,,50,50,2,91,FALSE
7091,09/05/2017,Craving You,Thomas Rhett Featuring Maren Morris,,53,100,4,92,FALSE
7092,09/05/2017,My Girl,Dylan Scott,,93,0,1,93,TRUE
7093,09/05/2017,If I Told You,Darius Rucker,,94,0,2,94,FALSE
7094,09/05/2017,No Frauds,"Nicki Minaj, Drake & Lil Wayne",,14,80,7,95,FALSE
7095,09/05/2017,God.,Kendrick Lamar,,58,58,2,96,FALSE
7096,09/05/2017,Gyalchester,Drake,,29,92,6,97,FALSE
7097,09/05/2017,Selfish,Future Featuring Rihanna,,37,88,9,98,FALSE
7098,09/05/2017,Good Drank,2 Chainz x Gucci Mane x Quavo,,82,96,7,99,FALSE
7099,09/05/2017,Deja Vu,J. Cole,,7,89,20,100,FALSE
7100,16/05/2017,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",,1,0,1,1,TRUE
7101,16/05/2017,That's What I Like,Bruno Mars,,1,1,16,2,FALSE
7102,16/05/2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,3,4,16,3,FALSE
7103,16/05/2017,Humble.,Kendrick Lamar,,1,3,5,4,FALSE
7104,16/05/2017,Shape Of You,Ed Sheeran,,1,2,17,5,FALSE
7105,16/05/2017,Something Just Like This,The Chainsmokers & Coldplay,,3,6,11,6,FALSE
7106,16/05/2017,Mask Off,Future,,5,5,11,7,FALSE
7107,16/05/2017,iSpy,KYLE Featuring Lil Yachty,,4,8,19,8,FALSE
7108,16/05/2017,XO TOUR Llif3,Lil Uzi Vert,,8,9,6,9,FALSE
7109,16/05/2017,It Ain't Me,Kygo x Selena Gomez,,10,10,12,10,FALSE
7110,16/05/2017,Stay,Zedd & Alessia Cara,,7,11,10,11,FALSE
7111,16/05/2017,DNA.,Kendrick Lamar,,4,7,3,12,FALSE
7112,16/05/2017,Say You Won't Let Go,James Arthur,,13,13,28,13,FALSE
7113,16/05/2017,Issues,Julia Michaels,,12,14,15,14,FALSE
7114,16/05/2017,Body Like A Back Road,Sam Hunt,,6,12,14,15,FALSE
7115,16/05/2017,Congratulations,Post Malone Featuring Quavo,,15,15,19,16,FALSE
7116,16/05/2017,Location,Khalid,,16,16,17,17,FALSE
7117,16/05/2017,Passionfruit,Drake,,8,18,7,18,FALSE
7118,16/05/2017,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,,9,17,22,19,FALSE
7119,16/05/2017,Believer,Imagine Dragons,,20,37,13,20,FALSE
7120,16/05/2017,Tunnel Vision,Kodak Black,,6,20,11,21,FALSE
7121,16/05/2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,,1,22,25,22,FALSE
7122,16/05/2017,Closer,The Chainsmokers Featuring Halsey,,1,23,40,23,FALSE
7123,16/05/2017,Paris,The Chainsmokers,,6,19,16,24,FALSE
7124,16/05/2017,T-Shirt,Migos,,19,24,16,25,FALSE
7125,16/05/2017,I Feel It Coming,The Weeknd Featuring Daft Punk,,4,21,24,26,FALSE
7126,16/05/2017,Swang,Rae Sremmurd,,26,26,20,27,FALSE
7127,16/05/2017,Sign Of The Times,Harry Styles,,4,25,4,28,FALSE
7128,16/05/2017,Cold,Maroon 5 Featuring Future,,16,28,12,29,FALSE
7129,16/05/2017,Slide,Calvin Harris Featuring Frank Ocean & Migos,,30,30,10,30,FALSE
7130,16/05/2017,In Case You Didn't Know,Brett Young,,31,34,13,31,FALSE
7131,16/05/2017,Goosebumps,Travis Scott,,32,42,25,32,FALSE
7132,16/05/2017,Rolex,Ayo & Teo,,32,39,12,33,FALSE
7133,16/05/2017,Hurricane,Luke Combs,,34,41,12,34,FALSE
7134,16/05/2017,24K Magic,Bruno Mars,,4,35,30,35,FALSE
7135,16/05/2017,Love On The Brain,Rihanna,,5,29,29,36,FALSE
7136,16/05/2017,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,,2,32,21,37,FALSE
7137,16/05/2017,Now Or Never,Halsey,,38,52,4,38,FALSE
7138,16/05/2017,Can't Stop The Feeling!,Justin Timberlake,,1,38,52,39,FALSE
7139,16/05/2017,Bounce Back,Big Sean,,6,31,26,40,FALSE
7140,16/05/2017,Both,Gucci Mane Featuring Drake,,41,43,20,41,FALSE
7141,16/05/2017,Unforgettable,French Montana Featuring Swae Lee,,42,50,4,42,FALSE
